case_id,set_name,oracle_split,target_rgroup,predicted_dominant_valid_rgroup,predicted_equals_oracle,target_in_top3_valid_rgroups,target_score_ratio_valid,dominant_ratio_valid_rgroups,not_independent_locator_benchmark,not_construction_consistency_denominator
case_001807,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_001808,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_001809,S0_all_valid_injection_attempts,global_pose_failure,R3,R3,True,True,1.0,1.0,True,True
case_001810,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_001812,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_001816,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_001819,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001837,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001838,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001839,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_001840,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_001841,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001843,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_001845,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001846,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001848,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_001850,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_001851,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_001853,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_001857,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001860,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001861,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001862,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001863,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001864,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001866,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001867,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001869,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001873,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_001891,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001892,S0_all_valid_injection_attempts,global_pose_failure,R4,R4,True,True,1.0,1.0,True,True
case_001893,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001894,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001895,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001898,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001899,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001900,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001902,S0_all_valid_injection_attempts,global_pose_failure,R4,R4,True,True,1.0,1.0,True,True
case_001904,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001906,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001911,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001914,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001915,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001916,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001917,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001918,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001921,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001923,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001927,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_001945,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001946,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001947,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001948,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001949,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001950,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001952,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001953,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_001954,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_001955,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001956,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001958,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001961,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_001965,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001968,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001969,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001970,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001971,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_001972,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001976,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001978,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_001981,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_001999,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002000,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002001,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002002,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002003,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002005,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002006,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002007,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002008,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002011,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002012,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002013,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002016,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002019,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002022,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002023,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002024,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002025,S0_all_valid_injection_attempts,global_pose_failure,R3,R3,True,True,1.0,1.0,True,True
case_002026,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002029,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002032,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002035,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002053,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002054,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002055,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002056,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002057,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002061,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002062,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002063,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002065,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002068,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002069,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002073,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002076,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002077,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002078,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002079,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002080,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002081,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002084,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002086,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002089,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002107,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002108,S0_all_valid_injection_attempts,global_pose_failure,R5,R5,True,True,1.0,1.0,True,True
case_002109,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002110,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002111,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002113,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002114,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002115,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002116,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002119,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002120,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002121,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002127,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002130,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002131,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002133,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002134,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002137,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002141,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002143,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002161,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002162,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002163,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002164,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002165,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002166,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002167,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002168,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002169,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002170,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002172,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002173,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002174,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002181,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002184,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002185,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002186,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002187,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002188,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002190,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002192,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002195,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002197,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002215,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002216,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002217,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002218,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002219,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002221,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002222,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002223,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002224,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002226,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002228,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002229,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002235,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002238,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002239,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002240,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002241,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002242,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002245,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002246,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002247,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002251,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002269,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002270,S0_all_valid_injection_attempts,global_pose_failure,R5,R5,True,True,1.0,1.0,True,True
case_002271,S0_all_valid_injection_attempts,global_pose_failure,R5,R5,True,True,1.0,1.0,True,True
case_002272,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002273,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002274,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002276,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002277,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002278,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002281,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002282,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002283,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002289,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002292,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002293,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002294,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002295,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002296,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002297,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002300,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002301,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002305,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002323,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002324,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002325,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002326,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002327,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002329,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002330,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002331,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002332,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002333,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002335,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002337,S0_all_valid_injection_attempts,supported_single_rgroup,R5,R5,True,True,1.0,1.0,True,True
case_002340,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002343,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002346,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002347,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002348,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002349,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002350,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002352,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002355,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002359,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002377,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002378,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002379,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002380,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002381,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002382,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002385,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002386,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002387,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002389,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002393,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002394,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002395,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002396,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002397,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002398,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002399,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002400,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002406,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002407,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002409,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002410,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002413,S0_all_valid_injection_attempts,global_pose_failure,R4,R4,True,True,1.0,1.0,True,True
case_002415,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002417,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002418,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002419,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002420,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002421,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002422,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002424,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002425,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002429,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002431,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002432,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002433,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002434,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002435,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002436,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002441,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002442,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002446,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002447,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002449,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002450,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002451,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002452,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002453,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002454,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002460,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002461,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
